,adversary_0,adversary_1,adversary_2,agent_0
0,994.5406064672695,92.20309243452431,95.40341152462626,-1020.8611311244563
1,2.382481392328077,89.75806687551722,-1.2763060626349723,-121.04580576419723
2,30.101034121738216,33.95215435038392,392.92115091697553,-405.8347479431508
3,178.49823833700208,1713.9082235990215,363.5682184462779,-1894.0882880126899
4,458.14583031164454,638.2716535507325,97.73865282021629,-998.5180300380212
5,89.00744881346137,991.2129427517427,93.13852032093006,-997.5120663469979
6,113.32938815496327,1195.7741533889878,116.1929610364013,-1194.6610714548801
7,15.313949522738081,16.58928069236966,195.96996146963758,-306.91103754372324
8,-7.016903519032704,-4.8224702787548015,-4.49990358550373,-80.03604910326973
9,246.15646428978908,517.0990670161599,67.08040847793752,-723.5195319705992
10,1197.4129092654205,118.15833351383124,117.77065196153437,-1227.660112681549
11,657.6345968412405,116.84767905656525,657.2718682152888,-1195.6929367954776
12,413.03518595023615,230.640862295994,49.49559084258712,-637.5577394109334
13,646.0235688454153,1007.3755506438234,737.0792830193378,-2003.0789261199316
14,-4.177030804306095,-6.492642286976031,-5.1628444456298,-129.11373601359264
15,-11.48917982415039,-8.73616576270068,-12.17694439828615,-131.70445057723276
16,148.44037548917464,1590.8363430236216,152.93502992137834,-1608.4876632253272
17,126.89405344192943,124.94585107880131,1297.0188915609879,-1421.0770497771289
18,-4.768570001568568,-4.662958685894966,-3.494168974131919,-24.962140602566215
19,113.14370555964862,202.7023134847029,18.508497970476693,-368.9264086419469
20,198.16386257115477,1008.0102800342528,107.90523002593967,-1162.1947064908386
21,987.0545838830958,267.1762779714759,897.8452229852824,-1832.4061433903569
22,185.74448663619285,1988.7953892245143,191.14092769023497,-2057.4470537764414
23,141.726452487211,865.5326515463211,775.1959097408933,-1502.938974808929
24,181.75397973767306,1885.9668308349133,182.07427402329157,-1972.1347310468743
25,98.14721800983332,98.54920157424839,997.8054473098692,-1010.6653753199969
26,-10.99538431934391,-7.280021909898495,-10.354970123305293,-72.09204784105273
27,137.60920171204992,137.18330503971686,1396.3752837380025,-1419.2867991654
28,17.203590184030077,21.287972067891626,288.14153256253405,-427.7901131134779
29,-6.0987509392053285,-5.946352761456242,-5.92377545211471,-50.80159190981776
30,-7.184703303818047,-4.828081766747989,-4.613318552822985,-59.32526383873167
31,58.915494053685016,62.496801831448806,689.9041414646233,-724.1782101184874
32,1138.0844299346409,1858.4246698183956,958.6221106332226,-3301.613708572781
33,1293.4093283428747,2102.783964769993,297.66450763888287,-3099.7908304464863
34,140.95849990409164,234.4640857942188,1402.6908347551328,-1534.2557957254357
35,-1.6698320125346153,-1.53025867378827,-2.404421734342545,0.14639250963978445
36,18.492988542887225,21.67718901458509,288.3539254208529,-380.142070328918
37,-7.455790828267793,-11.747170328595349,-10.339245042399687,6.151431662597449
38,-5.541652826242201,-4.173214179456516,-5.803694814187792,-139.35506024431746
39,-10.96672621284118,-6.7485911998262,-9.063651622421666,-96.1276912064514
40,277.2724948805412,1543.3524028811344,1632.994861652792,-2893.279224130859
41,-10.530751915675355,-7.301830931082645,-6.205000415949511,-73.29530406930124
42,8.922346391864522,12.203053130260717,192.61772502179087,-317.8303187851589
43,-14.149909640909112,-8.887164346809302,-8.109107615933944,-157.53609334904232
44,-11.969410854054995,-10.107025367559904,-8.416901933106343,-53.86018776630429
45,4.106876436875606,92.03747175778079,1.2858516293850946,-243.43810148425231
46,10.599332550807219,194.31409557613858,13.21345709718511,-308.51169081371177
47,92.05525989761192,4.186248700676678,5.005892711458618,-143.30549761000515
48,293.53132375806945,23.985373057241688,23.590700421627297,-430.0955489785601
49,-6.176963070935472,-5.012922817670336,-8.752644198757991,-277.4423699663788
50,-5.066179617817664,-5.862388552675796,-7.680148142290994,-90.14832605978309
51,605.2643960407275,156.07739327947758,66.31821690904394,-774.5768102134451
52,114.57953387449314,206.31386488196958,26.169964540085147,-332.73013003946585
53,-5.391405959390881,-4.825651498142684,-4.424465932435615,-86.69572418569493
54,-3.582135520184711,-3.8295804535635662,-2.970385404858852,-78.6544851051821
55,-3.1154238574456223,-2.577477286539468,-3.986027753962126,-67.44512090343511
56,-4.610938333284037,-6.444454513795564,-4.230240798161257,-259.67056460944366
57,-6.1549853014322835,-5.088443170996694,-5.192665485728293,-213.80792255697637
58,15.955098443796597,194.9145757564428,14.586233354284753,-203.25457137908577
59,-5.149686039927897,-5.642582494336693,-5.218738699980133,-240.3370452726173
60,-6.676346069018878,-7.916997598775648,-9.325419780324228,-15.204870576005035
61,-9.882433069429332,-7.386179947658767,-11.539756206230646,-91.74963559635985
62,36.03902094821189,396.3909736310733,36.27534958061018,-459.2922724664407
63,-3.05312910685838,-4.874936683523638,-3.3692274972268366,-136.80096671459086
64,38.11493370046182,312.07953170111904,223.12540813910383,-605.240213732287
65,-9.908591531805033,-8.818334094864937,-7.400239502886243,-136.75221496898612
66,-14.020112708580006,-8.980257636277784,-10.061703878721083,-27.8337163145645
67,156.81623303579744,65.37260354594262,606.9286572526948,-747.0440168444036
68,202.90380024151105,114.94802189301551,23.656274779014684,-304.3290099403593
69,113.85709834461343,21.71643584394468,205.09714282623978,-362.98324982718987
70,63.83584446232774,65.99021451809206,695.2157647712755,-796.3445219467948
71,-4.499277084103641,-6.3292591161168215,-4.725138313330683,-139.85664571436607
72,185.14541616056337,1896.5317901490955,186.869976290641,-1945.0310085072358
73,82.4129119062205,895.5997748271324,85.39688999253598,-900.1205327285952
74,181.5301103140257,634.537159783666,365.262589189596,-995.0028771343531
75,145.30979400584036,956.4305362591472,687.0973610823177,-1498.846933180452
76,-4.148191707973292,-3.696600539220181,-3.7585122829744044,-106.89464293378904
77,6.11651944336829,97.01355465772872,7.426225812134778,-115.71919971867408
78,-2.917255986753143,-3.6571455145006384,-3.089201365494701,-64.17547438797862
79,66.3143098690485,66.84630857642057,696.4423446537461,-763.650331598913
80,177.9389038911066,1797.2229569408614,177.38972777387966,-1868.7668089516233
81,1.8953780591922227,93.24810146071572,4.772570609228276,-118.28663433996124
82,-3.8547737256318406,-3.700612871878121,-3.402045792548883,-61.454345133395776
83,135.76215374207626,1392.944782768779,134.64437547647114,-1524.9230629328108
84,-10.16193959907713,-6.236620530822779,-7.1052740984869835,-45.79357355958284
85,108.48756181055978,828.1870054076971,378.81721084886027,-1110.5132352280127
86,97.3343249632374,817.8632566977446,277.4535819253787,-999.3703692593214
87,738.7858557512916,1728.782528566828,1008.8780740131572,-2898.3721391980926
88,119.5291273248284,123.90674036655484,1293.7449259178088,-1336.5030001611042
89,148.28289569967788,1592.5417945227236,152.36088438919484,-1687.9562658072518
90,177.58403994995078,1442.9981700459332,632.8814307534178,-1893.4961940679395
91,192.52801717945542,15.399822286279885,14.528741729927084,-323.3955459167934
92,9.102098828684541,104.03580849398715,103.71348672008165,-230.40183778990752
93,145.90467705578604,415.9056173189121,145.9953524478351,-672.127884395008
94,-5.077490083964401,-4.599382953102789,-6.993731338832981,-149.55199375583726
95,132.24629522846985,134.50035962642878,1392.6256885890907,-1468.0812512258985
96,113.24278484722387,205.13840372323068,25.68435054419982,-415.9272650431377
97,486.7582106633239,124.93919383962718,936.7350308726744,-1366.395744932943
98,3.8167092269643317,5.957101755111686,95.00375678298123,-118.82862978986591
99,-6.0238084433452315,-5.951382891915778,-5.197186693865893,-125.78812475711797
100,185.84228559228558,276.8320636153922,725.3835149230862,-1018.9357857510183
101,168.34223944859582,1697.611304934997,168.46367929920177,-1718.591258887602
102,-6.5115751919540905,-4.478087897942859,-4.402972800072388,-87.03004391657541
103,-14.228978101314281,-10.188672678992408,-8.619932652764446,-135.39917327809016
104,-7.661877982352855,-5.971220388145885,-5.455903122352845,-147.7440571814231
105,-5.015882238657484,-5.4046655506089545,-6.853501714628991,-54.986896498854556
106,-11.501177293681312,-7.255745722632087,-9.855311371028531,-120.5549170334943
107,-9.326693662308964,-8.570056673165908,-7.711430331512687,-116.28917474793104
108,14.83578958170704,195.05771131736185,11.109404427076617,-354.2728880915355
109,-9.385682167089819,-8.116110154743875,-12.592474147314757,-158.60988141165257
110,-7.439762601207294,-7.275213854783654,-7.881826979662553,-108.47339877344221
111,1.654856155325581,91.94808306442833,-3.7605631793912524,-180.27235983858733
112,496.4815400785444,45.203823237779524,46.19134891357837,-588.4559965267864
113,53.147574224343344,415.08646041515493,235.62294651474357,-625.5583555219636
114,-6.417778787842231,-5.473920642584739,-6.594129364727338,-159.47679869112736
115,-2.864963675718477,2.492915459112133,91.00891651726445,-137.94831785076522
116,105.49490430137799,106.28351361242461,16.504482289343784,-293.3237778952722
117,5.2538660031788975,190.70533091305242,11.942792088563193,-333.7361371007486
118,-5.239406070234617,-4.767559406258862,-7.117733216164773,-173.20212941488438
119,105.25978118225176,16.602863443569923,106.4130240930222,-213.93319041357697
120,-3.3567834465809705,-3.8993204467508162,-4.063429347658392,-154.92497746461675
121,-8.172827576224813,-10.335254603100692,-9.612442797422553,-149.18760868663517
122,105.218553201993,16.056459479777907,105.51812724365476,-223.14652529255974
123,14.109692018387909,16.135159509752246,194.657444702514,-245.0182058776027
124,-1.1676342628125558,2.635937949783398,91.87474262783729,-160.07797745612498
125,6.324109884604326,7.235513636484715,97.72158797259745,-134.92463948306732
126,-3.8394566047886185,-2.8432154182933487,-3.431275155609679,-117.33205678246988
127,6.423775091251622,6.219158940721876,96.27514409391931,-213.3768060536069
128,318.0646535563241,138.3946103858585,137.93077603366223,-529.733309630811
129,195.29075240919923,17.239212465684645,16.77462485660518,-256.8975603496851
130,668.4524600895132,848.6842213237956,1118.7260598263929,-2204.8265425227078
131,-4.547346222755202,-3.472155718426105,-5.095510729573753,-118.29371511772597
132,-10.657505488175273,-7.193490431956063,-10.559757368925538,-112.02831166448388
133,-5.990646270297665,-4.7938551458397525,-4.987566597012963,-79.71807333023018
134,65.30906317873647,516.7238799173767,246.0515137292118,-717.1546914445044
135,196.4350062936589,16.111807866097454,17.212022174014635,-232.93020297169883
136,-3.7572636322809423,-3.7001209381648392,-3.071303701457184,-138.0269560542951
137,162.39303386893576,72.82365448181886,701.1776954139029,-867.4615673031948
138,111.02123289002913,113.79091332367221,1192.0308401201967,-1245.3879885172762
139,-6.641703262256378,-4.773720600933587,-4.7928071273076585,-157.35327855504585
140,-3.9011416525336924,-3.7901871018608237,-4.62911435518785,-1.5488419895061667
141,107.54610945536005,106.69966145013207,1097.0789463861017,-1196.802652772876
142,-7.75759844742247,-11.1611261148249,-10.577971579386602,-16.777773162903692
143,234.10746446560552,1402.3700055748436,140.3614232518168,-1492.2808850768577
144,638.528308635475,728.2413747971094,907.8365814204238,-1898.2335520160093
145,-7.5860175372777405,-5.799428508232959,-5.156107695383356,-76.22295105198303
146,-13.411880349261182,-7.791554536967606,-7.975580743248546,-43.39369320000523
147,318.04945077746413,408.49878918822446,948.5573264125342,-1401.9758596266465
148,-7.911658645144418,-6.605918045439226,-9.333134100840104,-50.562407832312005
149,77.53369771488512,892.642830233938,83.35995189662962,-904.6419914942725
150,181.01116905990133,1713.5280348716108,364.6411901909642,-1893.304478863733
151,526.9612545857008,166.0373525487834,256.9006951781635,-803.4116600848704
152,-2.229204757050214,88.64101092166719,1.2209125072693092,-110.19560202892045
153,1118.028962886159,578.5944233230441,938.6669878955353,-2198.2051966959384
154,-6.909425061071566,-5.912652976679846,-10.743668108909073,2.9031637950063427
155,212.5941209245512,1474.4965395208567,934.9856239201441,-2204.7842486260533
156,96.90575331029535,101.29972196899891,1090.3970990541009,-1131.786065882129
157,212.19776275375241,214.85011058566462,1112.8658751193825,-1303.171748780966
158,918.2745878862384,827.5657804567131,1728.0695515035045,-2898.1029301917897
159,144.7356513054837,326.7029326869087,1316.7591689888388,-1521.0366950839248
160,29.523488625315636,391.8760860627134,33.732300815638204,-402.230573174925
161,111.59820264585795,1193.3653654151117,114.60177299153503,-1210.3431305090583
162,205.46199349137427,2091.4558714025766,205.36164647419258,-2213.005585262855
163,150.54343349440921,153.55924001881195,1590.4278742725057,-1631.029919308181
164,817.6075892916574,187.85019407375376,187.6313863546228,-998.9657483955087
165,59.933420457462134,694.231170212585,64.14643615349807,-764.3882782031714
166,102.86203702499236,195.44163882334112,1004.0187228356832,-1102.5599062885117
167,6.650821307802197,5.376364048416152,96.22506276808853,-133.33480440346648
168,216.83171823687354,1206.2175562789025,126.5607463377908,-1306.5535918784776
169,708.2488775160673,1698.1571740328047,707.7229264175538,-2597.9733135044917
170,199.35479965877653,2082.303670548719,198.19170625319438,-2236.3909906683375
171,2.4717788369874816,88.26740135612063,0.18222173961775923,-156.62240008496283
172,148.99300037205828,1593.895408943637,154.1530974804579,-1638.6051374753592
173,327.39404388311283,597.5806412699355,868.0571987235217,-1519.015925922422
174,507.0262049558556,55.62508385461953,145.91147275737998,-604.2417748780633
175,150.5536160291437,1589.4058802812735,151.29584001610903,-1634.763023525203
176,26.930100883514847,389.12205007749753,31.953342036905468,-521.3017977445305
177,14.738396430716367,194.7213032872597,12.50608092631206,-195.39558090938746
178,27.253093183616812,302.30096783336194,122.29814975892465,-440.0704752840287
179,103.74308838065254,915.6156568629937,286.4033131644994,-1111.136969166524
180,518.1731276846011,698.1587696277306,697.6679686333753,-1600.1551915780135
181,-7.922909684111745,-5.903410475607361,-4.7584154572287884,-129.92393590238413
182,278.8285247656224,1448.562990317729,548.4850023155325,-1898.139397067901
183,40.94824072750303,491.1155396557843,43.0761501984573,-517.4984817755043
184,115.24962836369637,206.67394823861738,26.16726399028505,-314.6528681020373
185,-10.259953534318434,-6.658998221603743,-5.826741840617657,-46.46930727883296
186,-3.1788319327233046,-4.173946213638716,-3.5897415142404103,-102.38287498967448
187,27.301184812704495,117.6711941393126,207.75302506397236,-314.9287491740801
188,78.2160915888575,81.79333332784392,893.229473960064,-895.5812771062936
189,2.461410928412051,5.376711306659491,95.4689871936985,-219.31626004847004
190,18.77341885027778,293.16157251881356,23.23361971427009,-371.21625075698256
191,7.338465924071707,96.49647122703216,7.334950655256,-179.42774167608096
192,-9.853245707772746,-7.370654237477729,-10.74718524659369,-157.40685441373492
193,10.70404659620146,14.324175977426204,193.17350746136566,-244.27070107193111
194,-3.280451749652298,-3.3107407521061405,-5.41964519234467,-170.41662109415228
195,1026.7011696355994,216.328797800471,1387.4631976461067,-2200.3456863032206
196,394.54515666101304,1116.8402296894114,1116.6262017895103,-2200.816162007364
197,117.50795505758269,26.181928668967252,206.95466728618757,-353.6838590437498
198,6.967263368003496,6.605592753750725,94.70126746547695,-226.71726940671434
199,-6.171500547027918,-4.352512806722551,-4.881730448201368,-188.55561958178328
200,307.0802474077341,127.15255787223569,37.69195960926054,-412.0978819964147
201,826.3280640306708,1366.2964072926136,194.10103680446466,-2016.7449612222167
202,106.51004042647209,916.8938751592049,287.2699291863874,-1126.029056689371
203,-3.2786844239248416,-4.612174791302135,-4.463665404995148,-65.32020575866372
204,127.82486979349405,1392.1138577217905,131.6598149580382,-1425.554423028879
205,16.198321315671553,16.8762911263091,197.34713525694826,-228.9052853914023
206,-1.8524724274419344,-1.7139743618370147,-2.1515666466775585,-60.772373943033834
207,928.3306424093521,748.1559837084812,838.5961512546545,-2098.4445095590536
208,-9.850137107470804,-7.836094572322137,-9.48456985718734,-112.16615850922028
209,7.428617733289192,193.00183578389672,12.645569748182824,-232.5366413570595
210,94.9907119353407,6.821451626880541,7.231052625268297,-202.7036387825811
211,-9.569749217173088,-7.1499136599788855,-6.6553256810633,-85.35266640623723
212,828.5163676117443,558.3848275073037,1008.6524173085069,-1998.2369652862737
213,24.817847838834695,296.09360860182437,24.04806183955099,-311.42309406279594
214,-5.816097963100231,-6.681840767547029,-6.532619215525955,-255.47513698793824
215,1018.5518152286323,1018.6941934796043,478.6789997705542,-2098.3025693285704
216,180.62860056451035,1893.1763114766875,184.12584348674932,-2020.6766347057194
217,758.2730616963478,217.84990778760582,578.2983108169075,-1304.2698889305161
218,236.55535283668308,146.63303273929014,1407.4102875415533,-1507.0062256715216
219,-7.419988603067381,-6.320095226043802,-9.190270397395587,-251.84861656815957
220,-9.609985282312598,-7.099545599331542,-5.825115131801297,-23.514828249107254
221,27.546424234208512,297.7904978608974,27.298939254853163,-309.6455975217349
222,-5.162068225891926,-3.6934182169567764,-4.601782646125177,-121.85268528245973
223,1.7734785673646867,94.45966585051998,5.3918101036061845,-147.18522701496934
224,-6.3674820153599585,-8.349069914216015,-9.7797472512484,0.5233558425651532
225,34.40318205954579,216.0591684553371,215.23564149036713,-461.2018386994005
226,106.70008501634749,917.9148129635765,287.7379861607157,-1097.0225198112469
227,667.7270304747814,218.143693310747,668.4249560869089,-1298.3136645503973
228,153.86225329801505,876.0747706742591,876.3168316355017,-1594.1070818004212
229,203.68612304968565,26.340985677318024,115.85250072809153,-353.93922539397016
230,-2.7240171436477567,-3.2954718998978256,-2.4945749927414185,-90.15724234758956
231,-7.005261308243398,-9.946129834756205,-9.127575175302182,-37.6320268085276
232,-9.63551242889754,-5.836289674277023,-6.382391870742378,-94.81956738137512
233,-4.994303711696892,-3.9426071991128633,-6.213326252789741,-148.27197239997105
234,136.8543295491017,136.98625270084074,316.28031329122757,-495.51166228834535
235,-5.317572771714854,-8.85145175414252,-5.009957914937714,-111.26624573121053
236,12.250729041992862,191.77742884607264,5.51291994315737,-219.82140834818446
237,-8.285077048051894,-10.094119618737018,-7.962913010696676,-135.11606464576658
238,-3.1168673771902977,-2.716049808415926,-3.664509092201475,-41.829024181969075
239,-2.9946100373729814,-3.0053532866182713,-2.505342504212227,-151.56390973871297
240,7.525057639568186,190.26307633268877,11.815037526314068,-339.886547295835
241,797.4093713901146,77.26993778336703,77.3461248390935,-900.2535248483151
242,174.0171070991034,356.4591191160635,1616.4763918104015,-1873.1392600220706
243,428.33163958347615,698.3049267242756,788.4633924919477,-1636.9270843803415
244,-7.2603939960267825,-5.657492558944709,-7.179662220280032,-122.18641582462246
245,11.197811574026685,104.37821811718986,104.83658443878174,-229.036868261221
246,-2.7933619422760425,-2.5747323654530545,-2.5468694685349353,-86.8304285469117
247,12.884803594307783,191.72768958102978,11.797383775631438,-198.09172133394105
248,637.6584575426222,907.7331299817711,728.2968764815507,-1905.600227817634
249,-3.728791959503167,-2.6324425710540034,-3.120236430110104,-142.52238398295714
250,50.942567910208375,55.094410129314205,594.8386877011574,-662.4358518973744
251,466.5352181956219,286.55539198366915,556.3523801539958,-1101.7888227321362
252,-3.060435334997845,-2.106351817932913,-2.0978745778934655,-12.967969117900608
253,-5.633984663494156,-3.940031650279366,-4.399815999179722,-132.78694669816971
254,556.4823092190671,104.69420872439964,646.7093495697517,-1094.562402801934
255,69.48649620556057,343.63754954130593,523.961207756447,-808.6840006605106
256,-10.75438391828867,-6.44835309520963,-8.514014942616278,-21.673377862660807
257,641.6343449856233,552.2093146477778,95.63809035447193,-1098.0613764315995
258,94.79488899791096,5.842352236533048,4.6012985851518575,-138.83683263390031
259,518.7380517219988,1508.6901916000797,969.0336146741467,-2505.6107375770566
260,156.72477246480247,1594.9607262182722,156.1536484060788,-1651.063354278736
261,5.848934253511932,96.18810528271895,6.6102228914436605,-106.25468136158965
262,108.31804528468197,923.7440854047693,383.47160456023335,-1219.5117159925517
263,-4.71059531944327,-4.66443298358068,-3.2785440126279655,-167.95161463990902
264,325.3367357252512,597.0579482759641,867.0583923065767,-1498.8844048058897
265,1358.6534213325629,1088.8332920521202,908.7963149393612,-2807.684273183713
266,-4.835785206149542,-4.314312883964615,-6.2073113801698385,-131.2149014605814
267,8.022538705739413,190.78584656110857,11.909559079570544,-242.00708444857435
268,417.7821832118649,507.68230981683627,867.6840271428415,-1496.6772410172293
269,847.7111483141794,1568.0794092397712,217.99728771993227,-2199.6614110114533
270,32.03808525718852,393.8980620329112,34.07689203401519,-393.17585540426705
271,15.113507944544587,194.1825081889979,13.54530940314726,-315.89589892787706
272,-4.800161023126683,-4.185881534694253,-3.256006200722265,-79.08884859678264
273,248.20652008119384,1783.8068554247675,1063.6779726260957,-2622.204790430262
274,57.53595743718948,506.86999687468443,146.78651531545782,-596.8273150508254
275,145.46729109190787,596.8676417601345,1046.4100769939819,-1495.5466794191846
276,6.787022866768485,96.8726836941126,6.745464810700402,-204.22893501025783
277,-5.371798500345088,-3.809950245369344,-4.367165252584024,-67.93429080957948
278,102.94793017945528,104.45967979128636,1094.6213449975842,-1095.9106969332727
279,588.5930773035035,408.17702514329295,1758.6263301898805,-2339.895030207896
280,807.5769734270871,357.6029608224286,987.5410988591598,-1799.705269735875
281,80.10574077974576,892.6893288422477,83.90894909639447,-901.5580930455758
282,-3.4039161937269786,-3.3575867472057523,-4.598781600374355,-149.04810733685176
283,557.5607003904306,647.805523873319,106.6314331513923,-1096.651920724756
284,91.17277003577001,988.616555689095,87.81567255042755,-1018.5965641387588
285,116.0556196315268,207.08147278360357,26.761411762183652,-301.2727116363113
286,169.41017485018287,1613.6307828009265,354.27544539688614,-1794.5961978922303
287,26.67650002177365,295.99869022245673,25.484645469015682,-295.3498994797148
288,1125.255209796194,1394.8897442544846,221.9329796353429,-2297.4512943655377
289,94.87605190805742,3.5832945582341744,5.70049151723333,-236.84955063629366
290,327.6010960046697,237.68698898462534,148.25800121645432,-608.0754962979283
291,355.65596255793884,1616.6640253593137,176.94579023463842,-1831.0724683467943
292,105.2735856548243,106.34662066841939,1095.6918817029173,-1105.114510502464
293,1497.3176136377463,147.00729393807606,147.65417963586412,-1541.0355706097414
294,33.97620803017921,395.9290381009879,35.50736293270224,-488.14581143435817
295,162.78068159756498,164.9872529858274,1693.96919288876,-1755.4390244735969
296,90.92504496426015,813.6842508259302,274.0898854854004,-1016.5581482883258
297,92.50092165162256,94.46314591914361,994.9058308025233,-1012.7940631825638
298,26.399303113408536,295.89163693887764,24.306462868532304,-308.96921470010454
299,117.74582990204846,117.70902992202824,1197.9015616910262,-1232.9729137400052
300,577.1887195974132,1026.6582848091648,1027.5391491674504,-2196.799429696589
301,35.69520907462267,305.1506146089737,126.405769019877,-420.6633073400127
302,497.86929856433255,407.359863423216,767.5448525114298,-1397.556540807736
303,265.6625673495911,1704.3875980888097,173.38584664435888,-1794.964825448904
304,1061.3686434174413,791.8167301666099,155.14844331489968,-1751.1529339227648
305,149.56692931539533,243.89404860959854,1502.5333086286262,-1600.281212846978
306,-4.0320416843461215,-4.184308689801553,-4.2731900111687295,-123.00171761197659
307,-9.023051691565438,-6.889733183736459,-5.867466429236291,-127.43113929455747
308,-5.451404268728652,-4.735742539224669,-6.020235701402655,-182.57490137196416
309,194.11321627470414,16.022590837178914,16.501864309343585,-285.1301769308639
310,1.3885268980058876,3.853797463356661,94.65306076462171,-129.17858975675125
311,515.5488110749177,65.05481349572192,246.66089911664446,-748.2537754303385
312,8.089543125669383,12.128295030104768,190.4002721231339,-339.09497565272903
313,25.45185803873984,294.51365487306396,22.07186438006695,-318.1143150643126
314,-10.827879367324906,-6.166996433786708,-7.26590313664858,-35.98821314190829
315,45.86147939093311,316.5330623870597,227.00888525334258,-524.3641668326234
316,415.2527240741439,54.431768855735626,236.30140441806884,-784.7472143638214
317,-7.877417210281793,-5.673354627213375,-5.701299583917323,-140.82432473548215
318,-7.859341553363711,-6.523007137034242,-10.253888294933745,-50.67042649527753
319,547.663870061892,277.1307520373806,367.962951650895,-1003.5823901958505
320,-3.9091529457062375,-3.3855242789614914,-4.516936793356833,-195.3772957646509
321,206.8562285562704,25.298098459987337,117.03803988469961,-321.1350365218227
322,254.97521304790757,613.347026525078,72.38975847463338,-801.5826558504032
323,718.0893795408367,357.93773962844347,1078.307398438598,-1797.4494900202449
324,-4.226246037251535,-3.539815782585766,-4.9184391950928426,-183.48774974736662
325,90.21468554327764,1.1103173748088984,-5.3615890715521495,-214.450687344679
326,-5.122469901032391,-6.455125489228947,-5.763859946669035,-201.4983488999883
327,-4.260609105201594,-3.5171492036791876,-4.614741818933853,-217.2735525688846
328,-8.852393799654463,-6.603259931015439,-9.954597993525882,-109.8057610814683
329,64.11397985219655,693.143680263911,61.09876965907732,-734.2871079295007
330,-9.991907539968963,-7.73061972223487,-9.30956036808414,-13.778986032080061
